Consumption of Alcohol,P_MHD,DAUD,PDD,PAD,PADHD,DMSUD,PBD,ghs,media integrity,military expenditure,HDI,Adjusted net national income per capita,Current health expenditure,Current health expenditure per capita,Out-of-pocket expenditure,Unemployment,School enrollment primary,School enrollment secondary,School enrollment tertiary,LFE,rate-total
0.5,4879672.8,0.38303977473764295,1101427.20361,1626500.88876,418532.973785,0.000470902485226213,262022.502706,0.0814,0.5670000000000001,0.0283,0.6940000000000001,1540.403765,3.2351612999999997,100.713829,28.09361267,15.27000046,107.5860977,78.98921204,20.87285995,75.3,1.1591603529999999
2.82,156987.8917,4.488462354235927,49501.26832430001,44917.5227011,6825.00139806,0.0003019117637600424,7790.60004282,,0.7659999999999999,0.00157,0.7859999999999999,7946.366808,5.49399614,559.4445801,50.18024445,7.467000007999999,102.44734190000001,99.90384674,39.12630844,74.4,1.24987465
8.4,311907.9447,14.288334554957965,102013.843719,75170.1261849,30586.72181686,0.003672601934958061,20156.4902232,,0.755,0.00866,0.736,3375.940778,4.23834133,166.08277890000005,35.91595459,4.861000061,100.36237340000001,,68.04701233,68.6,2.5998385059999998
,547263.8117,3.5529077968491123,160820.050961,165828.027139,38222.6524675,0.000473299266912433,34812.699828199984,0.135,0.505,0.0443,0.74,4427.953878,,,,13.55900002,93.12094116,85.36862183,31.70166969,74.0,2.022443466
2.47,150661.6043,5.3357233666125445,47050.0900421,42987.7622433,7130.597015670001,0.00025600382951228263,7448.05821818,0.0795,0.787,0.00162,0.7340000000000001,5160.568964,3.99199653,321.81631469999996,61.84154892,7.170000076,103.788002,88.04792786,27.31846046,73.5,1.376790184
7.25,2207605.412,3.328294151095608,599260.761692,869920.152758,233438.76085130003,0.006017980645728533,109345.313319,0.136,0.735,0.0259,0.741,4276.731213,,,,7.30700016,103.0090332,78.90660858,32.00793839,76.0,2.750146107
0.0,228975.4097,0.2545657093473769,54267.3971885,77194.9819448,20939.45563649,0.009824581298090072,13682.283193599998,0.0596,0.615,0.136,0.748,..,,,,0.76700002,90.90052795,84.47368622,21.16748047,79.0,1.310644885
12.32,4632432.992,2.962003590935915,1102673.64263,1918509.61536,522295.406629,0.004596582523305487,233646.654812,,0.7240000000000001,0.0151,0.7140000000000001,1958.127847,,,,5.440000057000001,108.99739070000001,72.31278992,38.11911011,72.6,1.320591938
1.02,1454917.72,1.7745767889104596,300403.074565,292528.515832,187973.18900679998,0.0001909147997039256,56086.7965452,,0.57,0.0501,0.385,617.79611,3.91046357,38.49904251,60.77016068,1.633000016,88.64547729,23.06594086,2.214950085,56.9,0.46461049299999996
2.68,625301.8182,20.399182682244113,156214.15391300002,158260.847316,61332.26139970001,0.0018508851341038609,41116.9599986,0.153,0.625,0.00904,0.637,1984.910315,8.43694401,204.89703369999998,42.68722534,7.21999979,118.20684809999999,67.75218201,22.94932938,72.4,1.506330102
1.67,495339.7288,2.7905363833107875,117886.45149,106343.028182,57536.7523429,0.00028039902864527585,18389.2369287,0.115,0.6559999999999999,,0.311,259.3743735,3.95108914,9.54669666,53.42753601,3.950000048,77.83853912,12.00319004,,44.3,0.575659925
2.47,604972.3848,5.3251277207807455,120730.932855,151616.74002599998,67431.41304720001,0.0019889655134429497,39448.7323521,0.181,0.595,0.0073,0.555,927.0328152,,,,3.917999983,103.7630997,,13.06748009,70.4,0.7690008359999999
11.23,879888.2729,0.8320253739429472,239676.163711,282388.618881,53097.5145505,0.002894925992758389,49657.7646729,,0.65,0.0134,0.7859999999999999,5551.926542,7.57881832,558.6479492000002,47.7468071,12.27000046,100.32917020000001,94.69573212,61.35998154,74.5,0.914980114
,436270.7104,13.846712197225411,176651.861443,108040.039543,32285.45918886,0.00045213605524692814,25830.333879700003,0.116,0.7979999999999999,0.0097,0.7440000000000001,2328.787919,,,,13.38799953,102.84043879999999,94.21491241,44.6277504,72.2,4.187869953
0.23,1402330.175,1.9459474758477264,260733.020956,267081.56080100004,159887.54326170002,0.0002725260571727559,53033.3665146,,0.642,0.0298,0.431,518.6874672,3.50398302,24.29986,62.39929199,4.501999855,89.20852661,37.80607986,10.52167034,58.3,0.593039694
,71801.32666,1.563906717081835,17940.8841715,22256.6289746,5641.21566539,0.0023348821584309714,4675.73191283,0.14300000000000002,,0.0269,0.753,..,,,,30.30999947,112.6967087,94.48577118,22.12244034,74.5,1.493871334
6.16,381692.0747,0.6322381873582766,86626.5259705,96394.459811,33869.5077032,0.011043952024944405,27082.6662205,0.151,0.6679999999999999,0.0,0.758,6338.081982,7.08509684,572.6137085,28.71008492,3.7130000589999996,105.110611,71.30345154,44.25146866,78.2,1.238835591
10.54,1079749.793,2.3319620804065653,324232.480441,398047.599902,66834.8039253,0.04339585684042525,73059.6893221,0.184,0.8909999999999999,0.00889,0.9009999999999999,33659.29838,10.47868919,5608.703125,28.75733757,4.315999985,103.3386993,94.41706085,45.60078049,81.3,2.416981726
1.46,8927238.013,0.5589844146505444,2309981.62472,2343689.24398,1283954.526368,0.0011148734939714856,522536.50561800005,0.103,0.624,0.0389,0.643,2634.420516,,,,7.6869997979999996,103.4232025,71.69436646,23.86259079,72.3,0.5953117179999999
9.08,770412.5802,7.500446649615352,284664.50111,195582.534871,58142.854658599994,0.017721068160589788,54085.31357100001,,0.882,0.0154,0.9159999999999999,41709.43949,9.80534649,4892.097168,17.79447365,8.19299984,100.34414670000001,144.2861176,90.9941864,80.9,1.797128979
4.08,454211.5522,2.005820729844868,108401.601049,116034.09031400002,42253.290937699996,0.0004561818711940913,33882.6458573,0.231,0.8,0.0,0.7240000000000001,3568.850617,6.65927315,292.03182979999997,32.05981445,6.390999794,113.8143311,79.50946045,26.65769958,78.5,2.025598829
0.08,2661227.091,1.0870980080143695,622488.166399,749901.197816,119268.0844255,0.000140723715246542,112532.348453,0.065,0.69,0.00927,0.4320000000000001,198.769058,,,,1.8220000269999999,,,,64.3,1.053278442
,13362.36855,2.4869595557692823,3057.48708563,4967.69673439,2405.2436787690003,0.0005055571903284954,992.889729245,0.102,,,0.74,..,5.23867893,377.75787349999996,55.36963272,,103.9276505,123.0334396,,74.5,0.71946514
2.57,2939088.334,2.030683559976889,580140.956833,743288.673703,394222.962779,0.00046126030914374414,122563.226159,,0.525,0.019,0.461,283.0081443,,,,2.749000072,95.29031372,,,60.5,0.647859964
0.2,2934674.655,0.9990983579300936,717882.366615,844456.303651,130413.2157358,0.00015906927370834155,126936.923859,0.0945,0.5870000000000001,0.0159,0.461,235.5126851,4.39844322,11.33715725,53.80937958,1.730999947,114.8427429,44.65307999,5.236159801,67.3,1.122090617
0.38,12427.78829,0.4538237555139821,3061.95948886,3437.19750378,1093.7871653999996,0.002133239295029496,441.466506472,,,,0.622,2934.953222,9.32036781,147.7773132,0.12348551,,106.28383640000001,,,62.2,2.953407696
0.08,2784133.075,1.048852131706201,667246.7201520001,787226.599191,124040.00745499998,0.00014424614156276856,118330.213946,0.0648,0.574,0.00962,0.446,203.3314338,,,,1.8029999730000001,119.40479280000001,35.76190186,4.1881599430000005,65.7,1.101108795
6.89,58821.89068,0.5931258161857049,15469.8097425,22296.82822140001,3164.5977339759997,0.014932817672781219,4208.48160761,,,0.00589,0.848,..,8.56064224,1960.061157,33.16239548,6.377999783,101.2149963,93.30612183,39.999298100000004,80.7,0.729438694
0.01,496621.5414,0.1996254978583982,120945.397232,167886.75501199998,39816.8241989,0.00811128413563856,30062.9040633,,0.586,0.0341,0.8,34386.96824,2.57378602,1337.6525880000004,13.55661869,2.61500001,104.9829025,96.44032288,,82.2,1.731887306
9.11,526567.0097,2.5895453675468727,91861.9493328,213359.691615,59608.86860639999,0.0069984457593412,38581.7190065,,0.569,0.0283,0.593,..,,,,8.965000153,106.6022491,31.07888031,,74.5,0.7137228640000001
3.97,1617206.4030000004,3.1877324160579428,437667.613692,552662.9965560001,219159.691702,0.0035342441231266787,112758.049307,0.149,0.134,0.0338,0.78,4342.66462,12.29053974,679.6263428,8.0996418,1.669999957,100.8234406,92.77957916,114.097702,78.3,1.863864495
,527292.1181,4.229460242587955,150854.558541,160471.12081400002,34468.516088200005,0.001600315735831866,33397.5524939,0.177,0.7390000000000001,0.0184,0.805,9587.533459,7.725913999999999,1258.872437,14.51390839,8.529999733,93.84365845,98.37135315,49.16419983,75.8,1.65455439
0.19,181290.6912,3.586303664152314,39406.5059019,46126.8353358,23042.84577634,0.0007577435431374046,7959.07042931,,0.718,0.0425,0.586,1653.204065,,,,19.21800041,122.50527949999999,47.64617157,,61.5,1.4353749269999998
,4312055.315,0.5345339984167408,847170.063252,1230662.90044,363249.029485,0.00010461800478755678,179044.836064,0.07200000000000001,0.433,0.0578,0.43,..,4.15593481,32.12231064,57.177871700000004,15.44799995,62.22172165,39.07413101,10.84768963,64.3,0.5245919
1.07,319423.9266,0.3724508141126792,85493.794863,103619.724941,30444.75518445,0.000348754102529429,21034.7604143,,0.171,,0.857,50936.0285,2.07620168,1765.828369,6.90943241,0.280000001,97.62521362,,11.9935503,79.2,4.219601507
1.81,1821577.23,2.7650429848974043,334105.52646,451556.395147,227134.95279,0.00037548986201716897,71257.2670484,,0.6759999999999999,0.0066,0.447,332.6961952,7.49375153,40.08781815,8.96164322,5.914000034,140.6201935,35.08737183,0.823880017,56.1,0.665581239
1.54,8729811.832999999,0.6290996897286372,2261012.02583,2299052.66007,1273469.825083,0.0011754372034931315,514389.189391,0.115,0.603,0.0318,0.635,2550.070282,,,,6.888000011,,,23.25429916,72.3,0.614958554
3.32,599442.9617,8.2526428954609,137236.5523,151046.18040399998,60616.41418750001,0.0017413823020489881,41946.3534912,0.181,0.602,0.00503,0.608,1157.435358,7.68584394,111.01232150000001,38.31826782,8.159999847,,,,77.1,1.9535543709999998
6.42,504310.2305,2.382147006795264,121013.371501,204726.371952,46581.38128530001,0.002223296331529751,25669.7789822,,0.828,0.0182,0.797,12881.97469,8.81995773,1497.0688480000001,17.69369507,6.443999767,111.70156100000001,109.451622,59.87363052,76.6,2.043016771
0.15,77972.66192,1.671102780909946,20078.7976456,24728.1526354,3699.2719612500014,0.0005573183485988905,3938.66853966,0.133,,,0.539,1101.535031,4.02995634,66.06005859,14.33664703,3.700000048,97.91548157,51.40493011,5.70472002,70.3,0.982206725
2.6,299020.7971,2.8457205270229013,92012.5988889,63583.6120737,29105.15933639,0.0015769928187184695,10962.3935138,,0.602,0.0177,0.493,1293.25888,8.65392971,113.72309879999999,16.52840996,24.47100067,116.58582309999998,60.21678162,10.96457958,49.9,1.76143768
3.98,1892123.09,2.805425618209526,427830.10348,643882.926487,227714.8890473,0.0006390602149558338,133040.867535,,0.633,0.0288,0.7509999999999999,3885.259968,8.55983448,518.4137572999998,42.36783218,3.082999945,111.3694992,102.1120605,40.32244873,75.9,1.896210786
8.39,2708006.217,1.7438196154326355,726513.033863,1073896.12921,124462.5123451,0.039628867005870094,158718.14395,,0.858,0.0116,0.925,41861.50698,10.56703758,5601.885742,11.58756542,7.415999889,,,,81.5,1.429916229
0.04,91476.85027,1.6540739277929482,27574.2025793,33476.455341400004,4638.35829926,0.000834060890940677,5383.1133725,,,,0.606,2059.466488,3.65720773,98.56243896,19.79465866,2.450000048,104.2337723,84.01727295,,73.5,1.176632881
0.77,699845.9612,1.376025489861916,175340.13576600002,200283.588227,71202.1617842,0.0011960258930317233,25167.2849088,0.0705,0.6809999999999999,0.00337,0.49,782.9020073,2.13526058,35.72151947,8.69522953,1.980999947,57.95455933,,,55.9,2.251106331
0.19,8470342.16,2.165545030269697,1756623.08068,2103655.6474900004,1085285.14705,0.00012646830795233016,332940.60647600004,0.0851,0.428,0.0761,0.28300000000000003,86.40239447,,,,3.4869999889999996,54.71841812,13.53886986,1.186560035,50.8,0.5493727629999999
,4286818.227,2.2074234086841407,922072.301995,1082404.07345,535586.830159,0.0003378898242017753,177930.240932,0.112,0.6,0.0145,0.402,353.8028091,4.23551702,15.53204632,40.90833664,2.9939999580000003,74.75267792,,0.705060005,54.1,0.433334248
7.14,243998.023,1.9745617340401591,62161.999334800006,61813.0151013,29073.768303570014,0.0014116594474292636,11110.2292495,0.16399999999999998,0.6409999999999999,0.027000000000000003,0.612,3523.952178,4.77372456,263.6054688,8.28751373,17.79999924,111.4676895,84.99632263,10.89706039,54.2,0.758480209
9.53,3145988.529,1.7455085148079141,888192.602011,1143438.11929,386147.584173,0.0174058520444251,205329.597033,0.154,0.833,0.0187,0.9,16353.98061,7.69622898,1564.1665039999998,20.43909645,6.742000103,100.6397781,,,80.0,1.9220687369999998
8.29,2645112.066,2.409776068931229,698391.466949,577932.443255,311832.8333461,0.00023383351884956606,94050.9400246,0.0985,0.5720000000000001,0.021,0.32,123.3344692,,,,1.532999992,69.46923828,10.55827045,1.694900036,46.9,0.431144782
0.06,1166245.737,1.6640608097864218,214777.27004,236238.80239,147949.00154720002,0.00013348738748272167,46520.2220245,0.0927,0.654,0.00861,0.23600000000000002,184.3396216,,,,1.4620000119999998,28.00826073,6.390709877000001,,49.4,0.232808173
2.48,218010.6169,3.0725011822460417,73098.2445954,55766.1370207,27715.70434945,0.00046563610902338495,9275.09265648,,0.34600000000000003,0.0355,0.488,458.6339836,,,,,99.91446686,22.90975952,1.265939951,60.4,1.770129672
0.19,1229309.612,1.5276936111886867,249082.83974,277511.608002,164860.7371754,0.00029009105773710115,57507.8251049,0.0968,0.6940000000000001,0.0112,0.418,543.2700814,4.3290267,35.65910339,54.93805313,6.712999821,76.04981995,,,62.3,0.822873375
0.83,24435.02648,1.520992420038292,6006.99101968,6889.25700194,2365.751735827,0.00258289176784917,886.275310453,0.16399999999999998,,,0.584,2042.108874,3.15899253,83.70121002,8.954448699999997,4.565000057,113.6682205,,,63.8,2.160450202
,1844268.989,10.01670437763752,579091.4621270001,424692.811281,157779.51826249994,0.0038838609203535827,112509.616593,,0.379,0.0108,0.7909999999999999,7105.528041,2.66286755,370.0940247,25.955278399999997,5.1999998089999995,111.89340209999999,102.87381740000001,50.44258881,70.3,3.3158550239999998
4.99,1074671.117,2.7080328323573424,201851.126297,234638.806139,119150.0131204,0.00021871737260399724,37929.4974692,0.132,0.615,0.0351,0.35100000000000003,65.96644652,9.94232273,16.64111137,34.81430817,1.738000035,102.9002991,14.13834,2.453700066,53.8,0.643106965
0.47,1047841.241,1.263198322086564,187989.791176,219557.033793,133054.5760573,0.00018458136934248207,43425.7455299,,0.7090000000000001,,0.243,297.3552799,,,,3.2360000610000004,29.753139500000003,8.27134037,0.8102300170000001,50.2,0.238934769
5.94,54545.253,0.5660112421105616,14112.5425954,20907.9030946,3377.892765007,0.01286741117277552,3890.43402252,0.121,,0.00626,0.787,..,,,,6.322999954,106.8319321,89.18390656,21.58163071,78.5,0.752068464
5.51,133330.052,4.156431248806666,29146.2305717,32230.456775200004,16348.73744657,0.0018017757552492766,5376.49002651,0.0988,0.277,0.013,0.445,1526.71776,5.5229826,77.6235733,16.88416862,25.82799911,103.31845859999999,47.10214996,4.485579967,45.4,1.28710358
,5926340.442000003,2.276753875277996,1251832.06591,1503631.98607,735245.270362,0.0005496376097733184,246849.948815,,0.615,0.01,0.503,677.5496315,4.64643383,43.77843857,24.09046936,2.930000067,90.04183959999996,,3.675800085,63.9,0.634171689
2.03,90712.41494,0.23004522705730665,24365.2522761,26376.1351378,8029.08447668,0.00371712138327489,3706.35210066,0.107,,0.0145,0.687,2550.425596,3.25656676,129.10894779999998,12.08774853,3.885999918,,,16.13669014,67.0,1.33167251
,239397.5452,0.6765429492866291,56415.5388108,75835.2166751,18845.01678601,0.0019453590996959746,16288.2098542,0.125,0.632,0.0169,0.731,2860.470531,6.52846384,296.6654053000001,34.79013824,32.17900085,87.47355652,81.01088715,39.29605103,75.5,1.041664007
5.63,32092.73046,3.07717087728105,6061.12578395,10719.9431754,6404.99308959,0.0005231430189413103,2080.67242,0.085,,0.00864,0.6629999999999999,2644.545582,4.56673813,167.8891754,33.35804749,10.38599968,111.15116119999999,76.94431305,15.83843994,71.5,1.305134788
5.5,261592.4191,0.9083963336959019,56282.275362,65788.110883,25973.48985417,0.007792481057333563,18596.1008556,,0.65,0.0108,0.6729999999999999,2320.208731,,,,3.5920000080000003,99.81600189,59.51834106,24.21217918,75.8,1.221348978
,159065.7091,12.601574082601564,64057.4109764,39970.3785589,9923.64598167,0.0574876182282767,9588.83594642,,0.835,0.019,0.863,13914.3096,5.97791481,1144.646851,22.60502815,8.630999565,99.56826019,108.16741940000001,73.9212265,77.0,1.5633992859999999
7.46,6608820.266,1.838918447734012,1700098.57397,1960052.49308,735605.8137889998,0.00373174104898158,311335.34811,0.115,0.8390000000000001,0.0115,0.644,4632.013902,6.54576063,377.0874329,10.13872814,22.43300056,107.52639769999999,90.89739990000001,,53.4,1.183788366
2.41,656572.6567,15.0336974833469,167782.08848099998,168582.222311,60529.6128889,0.0023480277309507235,44656.5802311,,0.713,0.0105,0.66,2556.736947,7.53931999,258.4768982,32.07555771,3.842999935,112.38880159999998,73.42411804,28.02119064,72.8,1.303083578
0.01,4168325.006,0.7241508701166566,814832.303633,1145616.09562,368696.892241,9.330395070763044e-05,157569.45406199998,,0.569,0.0118,0.479,479.1125179,7.89716816,51.44026184,74.48620605,11.50800037,103.4923935,53.61804962,,60.8,0.658366215
0.0,15004829.8,0.2455153202651608,3964354.35811,4523853.46541,823641.874088,0.00020597891084475487,615674.564561,0.0864,0.7190000000000001,0.0157,0.45299999999999996,371.9921571,,,,2.862999916,,45.16392136,,64.5,1.0741678
5.66,175869548.7,1.10462286995644,55511637.6539,44760728.0803,17406481.470820002,0.002417810466570377,5019426.5002,,0.207,0.0191,0.742,5139.663616,4.8887229,390.1040955,35.089286799999996,4.629000187,96.31860352,,46.04042816,76.5,1.2647308879999999
3.11,202699.8325,2.27093166169892,40142.566252,41581.0232859,25149.95438807,0.000293427633732856,8167.26690707,,0.602,0.016,0.435,455.8631101,6.13526964,43.17166519,39.52586365,2.6579999919999997,,,,56.6,0.75348159
8.05,20930781.66,2.0092713779253675,5458080.376680002,4859256.507069998,2918617.0467080013,0.0006693536878268119,983714.034323,,0.748,0.00415,0.523,2120.232241,3.34840417,107.9087524,71.85419464,4.561999798,90.10355377,45.62403870000001,,62.6,0.44372688600000004
9.24,687307.1289,1.014641689466419,159943.38671,333988.77065,62886.6363522,0.003210857157079357,47625.5444291,0.198,0.8440000000000001,0.0137,0.898,25400.59037,9.62200165,2700.9770510000008,12.35631561,6.120999812999999,101.0633163,124.66020970000001,,80.4,1.8570261730000002
0.89,2128048.059,1.7660543634444388,495773.349017,717912.274695,79338.70844419999,0.00013779646530165637,95118.0765517,,0.243,0.0288,0.6679999999999999,2062.513571,,,,4.110000134,97.14759827,64.53341675,9.215200423999999,71.9,1.44102186
1.97,249365.1128,3.3751566186564554,53450.1160505,63514.1554158,30991.64330287,0.0013211249532832227,11065.839154,0.125,0.731,0.0265,0.544,2440.559145,10.34465313,386.4403381,7.02710724,21.96699905,113.30325320000001,63.51296997,6.782219887,52.6,1.05916536
13.31,8833161.691,3.609170949358088,2671625.45181,3740090.42713,489662.684268,0.025827069147502064,552734.33461,0.151,0.871,0.0238,0.8340000000000001,22820.36556,,,,12.56599998,105.1250534,111.53984070000001,53.33494949,78.7,2.6789611030000002
